004410,KR7004410007,서울식품,0,1,01,N,337410000
004415,KR7004411005,서울식품우,0,1,01,N,2224500
004430,KR7004430005,송원산업,0,1,01,N,24000000
004440,KR7004440004,대림씨엔에스,0,1,01,N,12731947
004450,KR7004450003,삼화왕관,0,1,01,N,2154379
004490,KR7004490009,세방전지,0,1,01,N,14000000
004540,KR7004540001,깨끗한나라,0,1,01,N,37240693
004545,KR7004541009,깨끗한나라우,0,1,01,N,366160
004560,KR7004560009,현대비앤지스틸,0,1,01,N,15078811
004565,KR7004561007,현대비앤지스틸우,0,1,01,N,109852
004690,KR7004690004,삼천리,0,1,01,N,4055025
004700,KR7004700001,조광피혁,0,1,01,N,6649138
004710,KR7004710000,한솔테크닉스,0,1,01,N,32109878
004720,KR7004720009,우리들제약,0,1,01,N,13706224
004770,KR7004770004,써니전자,0,1,01,N,34845011
004800,KR7004800009,효성,0,1,01,N,21071025
004830,KR7004830006,덕성,0,1,01,N,15680000
004835,KR7004831004,덕성우,0,1,01,N,1392000
004840,KR7004840005,DRB동일,0,1,01,N,19930000
004870,KR7004870002,티웨이홀딩스,0,1,01,N,76680855
004890,KR7004890000,동일산업,0,1,01,N,2425215
004910,KR7004910006,조광페인트,0,1,01,N,12800000
004920,KR7004920005,씨아이테크,0,1,01,N,24070772
004960,KR7004960001,한신공영,0,1,01,N,11570702
004970,KR7004970000,신라교역,0,1,01,N,16000000
004980,KR7004980009,성신양회,0,1,01,N,24516073
004985,KR7004981007,성신양회우,0,1,01,N,735645
004990,KR7004990008,롯데지주,0,1,01,N,104909237
00499K,KR700499K014,롯데지주우,0,1,01,N,987623
005010,KR7005010004,휴스틸,0,1,01,N,7621668
005030,KR7005030002,부산주공,0,1,01,N,42397604
005070,KR7005070008,코스모신소재,0,1,01,N,29247965
005090,KR7005090006,삼광글라스,0,1,01,N,4854418
005110,KR7005110002,한창,0,1,01,N,34790269
005180,KR7005180005,빙그레,0,1,01,N,9851241
005190,KR7005190004,동성화학,0,1,01,N,5335564
005250,KR7005250006,녹십자홀딩스,0,1,01,N,47028210
005257,KR7005252002,녹십자홀딩스2우,0,1,01,N,845990
005300,KR7005300009,롯데칠성,0,1,01,N,7993460
005305,KR7005301007,롯데칠성우,0,1,01,N,775310
005320,KR7005320007,국동,0,1,01,N,35301984
005360,KR7005360003,모나미,0,1,01,N,18897307
005380,KR7005380001,현대차,0,1,01,N,213668187
005385,KR7005381009,현대차우,0,1,01,N,24356685
005387,KR7005382007,현대차2우B,0,1,01,N,36485451
005389,KR7005383005,현대차3우B,0,1,01,N,2428735
005390,KR7005390000,신성통상,0,1,01,N,143708390
005420,KR7005420005,코스모화학,0,1,01,N,26110825
005430,KR7005430004,한국공항,0,1,01,N,3166355
005440,KR7005440003,현대그린푸드,0,1,01,N,97704482
005450,KR7005450002,신한,0,1,01,N,7022839
005490,KR7005490008,POSCO,0,1,01,N,87186835
005500,KR7005500004,삼진제약,0,1,01,N,13900000
005610,KR7005610001,SPC삼립,0,1,01,N,8629009
005680,KR7005680004,삼영전자,0,1,01,N,20000000
005690,KR7005690003,파미셀,0,1,01,N,59958950
005720,KR7005720008,넥센,0,1,01,N,53543977
005725,KR7005721006,넥센우,0,1,01,N,3600600
005740,KR7005740006,크라운해태홀딩스,0,1,01,N,14847347
005745,KR7005741004,크라운해태홀딩스우,0,1,01,N,600726
005750,KR7005750005,대림B&Co,0,1,01,N,16672240
005800,KR7005800008,신영와코루,0,1,01,N,900000
005810,KR7005810007,풍산홀딩스,0,1,01,N,7835167
005820,KR7005820006,원림,0,1,01,N,2200000
005830,KR7005830005,DB손해보험,0,1,01,N,70800000
005850,KR7005850003,에스엘,0,1,01,N,48203277
005870,KR7005870001,휴니드,0,1,01,N,14116015
005880,KR7005880000,대한해운,0,1,01,N,24427109
005930,KR7005930003,삼성전자,0,1,01,N,5969782550
005935,KR7005931001,삼성전자우,0,1,01,N,822886700
005940,KR7005940002,NH투자증권,0,1,01,N,281408887
005945,KR7005941000,NH투자증권우,0,1,01,N,18870968
005950,KR7005950001,이수화학,0,1,01,N,15278000
005960,KR7005960000,동부건설,0,1,01,N,21877225
